dataset_id,text_id,original,target_cefr,simplified,model,name,prompt_type,target
tsar2025testblind,104-a2,"I'm a member of the Campaign to Stop Killer Robots. Forget the movie image of a terrifying Terminator stamping on human skulls and think of what's happening right now: military machines like drones, gun turrets and sentry robots are already being used to kill with very little human input. The next step will be autonomous 'murderbots', following orders but ultimately deciding who to kill on their own. It seems clear to me that this would be completely unethical and dangerous for humanity. We need to be very cautious indeed about what we ask machines to do.",A2,"I work with a group trying to stop robots that can kill people without a person telling them to. Don’t think of robots from films – think about drones and robots used by the army *now*. They can already kill people with not much help from humans. Soon, robots might decide *who* to kill, all by themselves. I think this is wrong and dangerous. We need to be careful about what we let robots do.



",google/gemma-3-27b-it,gemma-3-27b-it_short,A2_PROMPT_SHORT,A2
tsar2025testblind,105-a2,"Overall, more people are learning English than the other languages combined and English is spoken in the highest number of countries. However, Chinese has by far the greatest number of native speakers. There seems to be little correlation between how many native speakers there are of a language and the number of learners, but there is a stronger link between the number of learners and how many countries have speakers.",A2,"

More people learn English than any other language. English is spoken in many countries. But Chinese has the most people who speak it as their first language. It doesn’t seem to matter how many people already speak a language – more people learn languages that are spoken in many countries.



",google/gemma-3-27b-it,gemma-3-27b-it_short,A2_PROMPT_SHORT,A2
tsar2025testblind,106-a2,"Your manager stops you and says she needs to have a word about your performance in the recent project. You worry about it all weekend, wondering what you might have done wrong. When you step into her office on Monday morning she begins by praising you for the good work you've done on the project, and you wonder if this is the obligatory praise that starts off the typical 'feedback sandwich'. You know how the feedback sandwich goes: say something nice, say what you really want to say, say something nice again.",A2,"
Your boss wants to talk to you about your work on a project. You feel worried all weekend, thinking about what you did wrong. On Monday, you go to her office. She starts by saying good things about your work. You think she is being nice first, before telling you what she really thinks – like a ‘feedback sandwich’: nice thing, then criticism, then another nice thing.



",google/gemma-3-27b-it,gemma-3-27b-it_short,A2_PROMPT_SHORT,A2
tsar2025testblind,107-a2,"A fast-paced, foot-tapping rock album, Born in the USA's lyrics nevertheless carry emotional weight. Behind the catchy rock melodies that drive these powerhouse classics are stories of the dark side of the American dream. Many tracks deal with the struggles of hard-working ordinary people and the bitterness and anger they feel as life doesn't bring them riches or glory. The song Glory Days, for example, is about people in a small town looking back at when they were young and had the world at their feet while Downbound Train tells the story of a young man whose life is ruined when he loses his job. It's not hard to imagine that the artist is channelling real people he knew and the life he might have had if he hadn't become a star. The album will leave you in no doubt of the unique and extraordinary talent of the Boss.",A2,"
Born in the USA is a lively rock album with songs you can easily enjoy. But the lyrics are also full of feeling. The songs tell stories about the difficulties people face in America. They’re about ordinary people who work hard but don’t always find happiness or success.

For example, “Glory Days” is about people remembering their youth, and “Downbound Train” is about a man whose life gets worse when he loses his job. You can feel the artist is singing about people he knew and imagining his own life. This album shows how talented the singer, known as ‘The Boss’, really is.



",google/gemma-3-27b-it,gemma-3-27b-it_short,A2_PROMPT_SHORT,A2
tsar2025testblind,108-a2,"Lewis would like to see the number of marine protected areas in the world increase from 3 per cent to 10 per cent in an attempt to reverse the damage caused by human activity such as overfishing, polluting and littering. During his expeditions, Lewis has witnessed this environmental destruction first-hand. He's swum over coral reefs bleached by the increase in water temperature, and observed underwater deserts beneath the shallow waters of the Red Sea, devoid of life and strewn with plastic. Pugh believes that nature can recover if it is given space to do so, but the clock is ticking. If we don't start looking after our seas, we may soon have an unsolvable problem on our hands.",A2,"Lewis wants more of the world’s oceans to be protected – from 3% to 10%. He hopes this will help repair the damage people have caused, like too much fishing, pollution and rubbish. Lewis has seen this damage himself while travelling the world. He has seen coral reefs become white and die because the water is getting warmer, and empty, plastic-filled seas. Lewis thinks nature can get better if we let it, but we need to act quickly. If we don’t protect our seas, we will have a very big problem.



",google/gemma-3-27b-it,gemma-3-27b-it_short,A2_PROMPT_SHORT,A2
tsar2025testblind,109-a2,"Best-selling author Terrie Sharp knows how to tell a good story or two, having twice won the Olive Crime Writer Award. Born on the housing estate with the highest crime rate in Glasgow, she learned to keep quiet, stay out of trouble and how to open car doors with a knife. Luckily, she only used her knowledge to write her novels and she's not so quiet these days, appearing on popular daytime shows like Police Today and at writing conferences throughout the UK.",A2,"Terrie Sharp is a popular writer who has won awards for her crime novels. She grew up in a difficult part of Glasgow and learned to be careful. She now talks about her life on TV and at events, and uses her experiences to write exciting books. She used to know how to open car doors with a knife, but now she only uses this knowledge for her stories!",google/gemma-3-27b-it,gemma-3-27b-it_short,A2_PROMPT_SHORT,A2
tsar2025testblind,110-a2,"Are things getting worse every day? Is progress an impossible goal? In Enlightenment Now, Steven Pinker looks at the big picture of human progress and finds good news. We are living longer, healthier, freer and happier lives. The real problem, Pinker argues, is that the Enlightenment values of reason and science are under attack. When commentators and demagogues appeal to people's tribalism, fatalism and distrust, then we are in danger of causing irreparable damage to important institutions like democracy and world co-operation.  ",A2,"Are things getting worse? Is it impossible to make life better? In his book, Enlightenment Now, Steven Pinker says things are actually improving. People are living longer, and are healthier, freer and happier. He thinks the main problem is that people are not trusting in reason and science enough. When leaders try to divide people or make them feel hopeless, it can harm important things like democracy and working together with other countries.



",google/gemma-3-27b-it,gemma-3-27b-it_short,A2_PROMPT_SHORT,A2
tsar2025testblind,111-a2,"In older horror films, when protagonists were in desperation, it was difficult or impossible for them to call for help or call the police. Mobile phones have made that situation a bit less believable now. What's the solution to maintain suspense? No phone coverage! If you're a hero in a horror film, it's almost certain that at a key moment, just when you absolutely need to call for help, you will not have any coverage at all. Or your phone battery will die just as you are making the call. Or both.",A2,"

In old horror films, people in trouble couldn't easily call for help. Now we have mobile phones, so this seems less real. How can filmmakers still scare us? They often make the phone have no signal! If you’re the main character, your phone probably won’t work when you need it most. Maybe there’s no coverage, or the battery dies – or both! This keeps the story exciting.



",google/gemma-3-27b-it,gemma-3-27b-it_short,A2_PROMPT_SHORT,A2
tsar2025testblind,112-a2,"In the 1950s, Central American commercial banana growers were facing the death of their most lucrative product, the Gros Michel banana, known as Big Mike. And now it's happening again to Big Mike's successor – the Cavendish. With its easily transported, thick-skinned and sweet-tasting fruit, the Gros Michel banana plant dominated the plantations of Central America. United Fruit, the main grower and exporter in South America at the time, mass-produced its bananas in the most efficient way possible: it cloned shoots from the stems of plants instead of growing plants from seeds, and cultivated them in densely packed fields.",A2,"In the 1950s, banana farmers in Central America had a problem. Their most popular banana, called ‘Big Mike’, was dying. Now, the same thing is happening to ‘Big Mike’s’ replacement – the Cavendish banana.

‘Big Mike’ was a good banana because it was easy to carry, had a thick skin, and tasted sweet. It grew well on farms in Central America. A big company, United Fruit, grew lots of these bananas very quickly. They didn’t grow them from seeds, but made new plants from parts of existing ones, and planted them very close together.



",google/gemma-3-27b-it,gemma-3-27b-it_short,A2_PROMPT_SHORT,A2
tsar2025testblind,113-a2,"Spider venom is present in most species and serves the purpose of stunning or killing their prey rather than attacking humans. In fact, only 25 of the known spider species produce venom which can actually harm humans, and although spider bites can be painful, they are rarely deadly. Australia's notorious Sydney funnel-web spider has not produced any fatalities since anti-venom was developed in 1981. However, take care not to rub hairy spiders like tarantulas up the wrong way. When they feel in danger, they defend themselves by ejecting a cloud of urticating hairs. These irritating hairs then embed themselves in the skin or eyes of the attacker.",A2,"Most spiders have venom to catch animals for food, not to hurt people. Only a few spiders have venom that is dangerous to humans. Spider bites can hurt, but are usually not fatal. In Australia, the Sydney funnel-web spider hasn’t caused any deaths since 1981, when a medicine to stop the venom was created. Be careful with hairy spiders like tarantulas. If they feel scared, they can shoot out tiny hairs that can irritate your skin or eyes.



",google/gemma-3-27b-it,gemma-3-27b-it_short,A2_PROMPT_SHORT,A2
tsar2025testblind,114-a2,"This horror film cliché was especially popular with horror films of the late 20th century. It starts with a group of teenagers all enjoying themselves, and it ends with everyone dead except one girl. At the beginning the girl is usually innocent, shy and not particularly strong. By the end, she has become the toughest and most resourceful person in the world. The last girl almost always wins in the end.",A2,"This is a common idea in horror films, especially from the 1980s and 1990s. The film usually starts with a group of young people having fun. But then, everyone dies… except one girl. 

At first, this girl is often quiet and not very confident. But by the end, she becomes very strong and clever. She almost always survives!



",google/gemma-3-27b-it,gemma-3-27b-it_short,A2_PROMPT_SHORT,A2
tsar2025testblind,115-a2,"If we want to know where our capability for complex language came from, we need to look at how our brains are different from other animals. This relates to more than just brain size; it is important what other things our brains can do and when and why they evolved that way. And for this there are very few physical clues; artefacts left by our ancestors don't tell us what speech they were capable of making. One thing we can see in the remains of early humans, however, is the development of the mouth, throat and tongue. By about 100,000 years ago, humans had evolved the ability to create complex sounds. Before that, evolutionary biologists can only guess whether or not early humans communicated using more basic sounds.",A2,"
To understand how we learned to use complex language, we need to study the human brain and how it differs from animal brains. It’s not just about size, but also what our brains can *do*, and *when* these abilities developed.

Unfortunately, it’s hard to find evidence. Old tools don’t tell us about the language our ancestors used. However, we can look at the bones of early humans – the mouth, throat and tongue have changed over time. 

Around 100,000 years ago, humans could make complicated sounds. Before that, scientists aren’t sure if early humans used simpler sounds to communicate.



",google/gemma-3-27b-it,gemma-3-27b-it_short,A2_PROMPT_SHORT,A2
tsar2025testblind,116-a2,"It is society, not nature, that tells us girls should favour arts and humanities and leave maths and physics to the boys. Coupled with this is the lack of positive female role models youngsters see doing science-related jobs. Cartoons and stories often show the crazy scientist, genius inventor, or adventurous astronaut as a man. Furthermore, there is an unfortunate perception that scientists are geeky, have poor social skills or that their work is lonely and detached from the rest of the world. These are false stereotypes portrayed by the media, but they may mean that girls do not identify with scientists, and see science as an unappealing career path. If girls saw more positive female role models in science it would give them more confidence and a greater sense of belonging in those subjects.",A2,"
People, not nature, teach girls to like subjects like art and literature, and think boys are better at maths and science. Also, girls don't often see women working in science. In films and books, scientists are usually men. Some people think scientists are strange and don’t have many friends, or that their job is isolating. This isn’t true, but it can make girls think science isn’t for them. If girls had more female scientists to look up to, they would feel more confident and want to study these subjects.



",google/gemma-3-27b-it,gemma-3-27b-it_short,A2_PROMPT_SHORT,A2
tsar2025testblind,117-a2,"The Scallion is printed weekly and distributed free in faculty buildings, with a readership of approximately 10,000 students. It is written and produced entirely by students. The survey shows that the newspaper is highly valued by university students and staff for entertainment, cultural enrichment and work experience. The cost of printing newspapers is significant. Furthermore, some students do not have easy access to the paper, since the only way to obtain a copy is to physically go to university. An additional environmental issue is that a large number of copies end up as litter on campus.",A2,"
The Scallion is a student newspaper printed every week. About 10,000 students read it, and students write and make it. Students and teachers like the newspaper for fun, learning about culture, and getting work experience. Printing the newspaper costs a lot of money. Also, it’s not easy for all students to get a copy – they have to go to the university to pick one up. Finally, many newspapers are thrown away and become litter on campus, which is bad for the environment.



",google/gemma-3-27b-it,gemma-3-27b-it_short,A2_PROMPT_SHORT,A2
tsar2025testblind,118-a2,"At Girox Foods, we are experiencing an annual employee turnover of about 12 per cent. Although this might not seem high at first glance, the industry standard is seven per cent. The principal objective of this report is to investigate the causes of employee engagement within the firm and, based on those, offer recommendations to improve the employees' experience of the workplace and increase employee retention.",A2,"

At Girox Foods, about 12 out of 100 employees leave each year. This is higher than the usual rate for companies like ours, which is about 7 out of 100. This report will look at why our employees are leaving and suggest ways to make work better for them, so we can keep more employees for longer.



",google/gemma-3-27b-it,gemma-3-27b-it_short,A2_PROMPT_SHORT,A2
tsar2025testblind,119-a2,"So much of what the speaker said rang true. I honestly believe there's a danger that the more connected we are, the more isolated we feel. I don't think this is such an issue for my generation who've lived without technology for so long. We know how to be alone and, more importantly, we know that it's OK to be alone. But the under 20s are another kettle of fish. They're so busy communicating that they never experience the feeling of solitude and run the risk of not learning how to enjoy their own company. In addition, they're learning conversation through messages that can be edited and changed at the expense of learning the art of real conversation in real time with the person in front of you.",A2,"What the speaker said made a lot of sense. I think it’s possible to feel lonely even when you’re always in touch with people. My generation grew up without much technology, so we’re used to being alone and we know that’s okay. But young people today are always communicating. They don’t often spend time by themselves, and they might not learn to enjoy being alone. Also, they practice talking by writing messages, which you can change. This means they might not get good at talking to people face-to-face in real time.



",google/gemma-3-27b-it,gemma-3-27b-it_short,A2_PROMPT_SHORT,A2
tsar2025testblind,120-a2,"Don't always follow positive feedback with negative feedback. When positive and negative feedback always appear to go hand in hand, the positives can become devalued and ignored. Ensure there are times when positive feedback is given for its own sake and resist the temptation to offer constructive criticism.",A2,"
Don’t always say something good and then something bad. If you always do this, the good things might not seem important anymore. Sometimes, just say something nice. Try not to always find something to improve.



",google/gemma-3-27b-it,gemma-3-27b-it_short,A2_PROMPT_SHORT,A2
